Date,series,OPEN,HIGH,LOW,PREV.CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades
19-Feb-2020,EQ,162.85,164.60,153.05,161.60,158.10,158.05,157.33,239.35,106.0,"7,89,14,233","12,41,54,30,958.40","3,21,799"
19-Feb-2020,EQ,162.85,164.60,153.05,161.60,158.10,158.05,157.33,239.35,106.0,"7,89,14,233","12,41,54,30,958.40","3,21,799"
20-Feb-2020,EQ,157.95,162.30,156.00,158.05,158.75,158.50,159.44,239.35,106.0,"5,43,28,194","8,66,21,56,731.75","2,05,410"
24-Feb-2020,EQ,154.00,155.90,149.60,158.50,150.60,150.65,153.41,239.35,106.0,"3,97,06,007","6,09,14,47,107.90","1,91,095"
25-Feb-2020,EQ,152.20,153.40,147.45,150.65,150.45,149.90,149.93,239.35,106.0,"5,27,19,851","7,90,40,55,121.55","1,99,104"
26-Feb-2020,EQ,146.90,147.90,143.70,149.90,144.50,144.55,145.64,239.35,106.0,"4,76,05,927","6,93,31,04,207.95","2,18,833"
27-Feb-2020,EQ,144.15,146.75,141.10,144.55,145.30,145.25,143.41,239.35,106.0,"5,13,28,153","7,36,12,02,476.30","1,80,842"
28-Feb-2020,EQ,138.85,139.60,127.05,145.25,129.65,128.95,132.43,239.35,106.0,"9,44,69,619","12,51,02,76,083.70","3,41,462"
02-Mar-2020,EQ,133.00,133.90,123.80,128.95,125.10,125.40,128.88,239.35,106.0,"11,15,85,697","14,38,14,75,114.05","3,40,443"
03-Mar-2020,EQ,127.50,131.40,125.25,125.40,130.40,130.35,127.87,239.35,106.0,"8,67,65,576","11,09,49,77,773.95","2,87,946"
03-Mar-2020,EQ,127.50,131.40,125.25,125.40,130.40,130.35,127.87,239.35,106.0,"8,67,65,576","11,09,49,77,773.95","2,87,946"
03-Mar-2020,EQ,127.50,131.40,125.25,125.40,130.40,130.35,127.87,239.35,106.0,"8,67,65,576","11,09,49,77,773.95","2,87,946"
03-Mar-2020,EQ,127.50,131.40,125.25,125.40,130.40,130.35,127.87,239.35,106.0,"8,67,65,576","11,09,49,77,773.95","2,87,946"
03-Mar-2020,EQ,127.50,131.40,125.25,125.40,130.40,130.35,127.87,239.35,106.0,"8,67,65,576","11,09,49,77,773.95","2,87,946"
04-Mar-2020,EQ,129.60,129.60,120.55,130.35,126.40,126.20,124.90,239.35,106.0,"9,75,46,902","12,18,36,11,418.40","2,94,498"
04-Mar-2020,EQ,129.60,129.60,120.55,130.35,126.40,126.20,124.90,239.35,106.0,"9,75,46,902","12,18,36,11,418.40","2,94,498"
04-Mar-2020,EQ,129.60,129.60,120.55,130.35,126.40,126.20,124.90,239.35,106.0,"9,75,46,902","12,18,36,11,418.40","2,94,498"
04-Mar-2020,EQ,129.60,129.60,120.55,130.35,126.40,126.20,124.90,239.35,106.0,"9,75,46,902","12,18,36,11,418.40","2,94,498"
04-Mar-2020,EQ,129.60,129.60,120.55,130.35,126.40,126.20,124.90,239.35,106.0,"9,75,46,902","12,18,36,11,418.40","2,94,498"
05-Mar-2020,EQ,127.55,129.15,124.25,126.20,124.75,125.75,126.45,239.35,106.0,"8,77,95,649","11,10,20,25,232.35","2,68,826"
06-Mar-2020,EQ,115.00,117.30,112.80,125.75,113.80,114.20,114.92,239.35,106.0,"8,39,71,462","9,64,99,59,731.30","3,31,758"
09-Mar-2020,EQ,109.00,109.85,104.25,114.20,104.90,105.70,107.19,239.35,104.25,"8,15,50,460","8,74,16,34,311.05","2,84,834"
11-Mar-2020,EQ,104.85,106.50,97.80,105.70,98.35,98.90,101.88,239.35,97.8,"11,11,48,611","11,32,39,26,446.30","3,35,274"
12-Mar-2020,EQ,91.10,94.90,84.10,98.90,88.95,88.00,89.33,239.35,84.1,"14,35,51,005","12,82,31,34,333.10","4,83,314"
13-Mar-2020,EQ,81.90,94.15,78.05,88.00,90.50,89.75,87.17,239.35,78.05,"10,61,53,102","9,25,32,11,498.25","4,28,426"
16-Mar-2020,EQ,85.60,87.65,82.20,89.75,82.60,82.95,84.99,239.35,78.05,"7,37,07,690","6,26,46,95,282.20","2,80,638"
17-Mar-2020,EQ,83.05,85.00,77.40,82.95,77.50,77.95,81.57,239.35,77.4,"7,18,49,223","5,86,08,81,651.10","2,94,238"
18-Mar-2020,EQ,79.90,80.45,75.10,77.95,75.40,75.50,77.29,239.35,75.1,"7,01,34,169","5,42,09,35,074.25","2,55,759"
19-Mar-2020,EQ,70.00,76.50,68.75,75.50,72.90,72.95,72.83,239.35,68.75,"6,81,24,538","4,96,13,45,452.90","2,58,513"
20-Mar-2020,EQ,74.00,79.60,72.65,72.95,77.80,77.30,76.07,239.35,68.75,"8,60,44,637","6,54,53,78,298.55","2,60,134"
23-Mar-2020,EQ,70.00,72.00,66.00,77.30,66.70,66.20,68.84,239.35,66.0,"3,41,84,331","2,35,32,25,185.20","2,05,748"
24-Mar-2020,EQ,69.90,71.50,63.50,66.20,68.95,68.55,67.98,239.35,63.5,"4,95,53,202","3,36,84,02,736.20","2,31,290"
25-Mar-2020,EQ,67.75,71.70,67.25,68.55,70.10,70.25,69.25,239.35,63.5,"5,77,16,006","3,99,67,50,125.95","2,21,008"
26-Mar-2020,EQ,71.45,73.50,68.30,70.25,70.95,70.80,70.90,239.35,63.5,"6,38,22,905","4,52,51,09,545.40","2,40,944"
27-Mar-2020,EQ,72.05,75.90,69.35,70.80,70.70,70.70,72.09,239.35,63.5,"5,88,24,452","4,24,07,53,903.30","2,21,468"
30-Mar-2020,EQ,68.80,70.00,67.25,70.70,68.40,68.15,68.60,239.35,63.5,"3,52,78,179","2,42,01,05,926.65","1,45,591"
31-Mar-2020,EQ,70.60,71.50,68.20,68.15,70.75,71.05,70.08,239.35,63.5,"4,61,66,723","3,23,55,87,579.60","1,76,816"
01-Apr-2020,EQ,70.50,71.65,67.55,71.05,67.95,67.95,69.14,239.35,63.5,"3,81,67,981","2,63,90,50,316.25","1,58,063"
03-Apr-2020,EQ,66.90,66.90,64.80,67.95,65.45,65.30,65.50,239.35,63.5,"3,53,46,490","2,31,51,41,908.30","1,61,810"
07-Apr-2020,EQ,68.55,69.30,66.90,65.30,67.20,67.25,67.81,239.35,63.5,"4,20,70,735","2,85,26,89,753.50","1,49,087"
08-Apr-2020,EQ,66.50,71.60,65.40,67.25,67.75,67.60,68.76,239.35,63.5,"8,21,82,403","5,65,11,85,283.15","2,48,580"
09-Apr-2020,EQ,69.60,76.25,69.10,67.60,74.50,74.60,73.81,239.35,63.5,"11,26,80,750","8,31,74,23,006.45","3,50,425"
13-Apr-2020,EQ,76.00,77.60,72.70,74.60,74.50,74.25,74.47,239.35,63.5,"7,04,14,018","5,24,33,81,173.05","2,56,322"
15-Apr-2020,EQ,75.40,78.70,71.95,74.25,73.10,72.90,75.43,239.35,63.5,"8,11,26,343","6,11,90,55,679.55","2,77,572"
16-Apr-2020,EQ,71.75,75.40,71.00,72.90,75.10,74.65,73.69,239.35,63.5,"4,79,10,556","3,53,04,29,563.40","1,52,202"
17-Apr-2020,EQ,78.30,78.30,74.70,74.65,76.85,76.85,76.11,239.35,63.5,"5,83,36,227","4,44,00,93,616.10","1,86,796"
20-Apr-2020,EQ,76.85,83.40,75.50,76.85,80.10,80.45,80.94,239.35,63.5,"12,54,27,754","10,15,24,71,072.75","4,00,016"
21-Apr-2020,EQ,78.00,78.00,74.00,80.45,74.45,74.65,75.47,239.35,63.5,"5,82,49,560","4,39,62,12,525.25","2,23,568"
22-Apr-2020,EQ,74.45,76.55,72.55,74.65,76.15,75.90,74.34,239.35,63.5,"5,65,29,909","4,20,26,65,230.00","1,83,754"
23-Apr-2020,EQ,76.75,78.65,75.40,75.90,75.90,75.65,76.94,239.35,63.5,"5,03,72,620","3,87,58,96,447.15","1,61,989"
24-Apr-2020,EQ,75.00,76.90,74.00,75.65,74.30,74.20,75.51,239.35,63.5,"4,00,54,235","3,02,43,43,540.85","1,29,250"
27-Apr-2020,EQ,75.90,76.20,74.80,74.20,75.15,75.25,75.40,218.65,63.5,"2,78,35,405","2,09,88,69,538.60","93,555"
28-Apr-2020,EQ,75.65,78.20,75.20,75.25,76.85,76.95,76.83,218.65,63.5,"3,48,25,466","2,67,57,37,156.65","1,07,365"
29-Apr-2020,EQ,77.45,79.30,76.55,76.95,78.15,78.15,78.07,218.65,63.5,"4,07,85,025","3,18,41,01,597.95","1,33,880"
30-Apr-2020,EQ,85.95,93.75,85.95,78.15,93.75,93.25,89.27,218.65,63.5,"17,06,45,234","15,23,39,02,188.60","5,19,684"
04-May-2020,EQ,87.00,87.20,81.50,93.25,84.05,83.90,84.10,204.50,63.5,"9,11,67,307","7,66,68,46,446.55","3,27,945"
05-May-2020,EQ,86.00,86.80,80.40,83.90,81.00,80.90,84.32,204.50,63.5,"5,71,23,018","4,81,63,72,491.95","1,94,041"
06-May-2020,EQ,81.55,83.95,80.35,80.90,83.70,83.20,82.54,204.50,63.5,"5,37,39,428","4,43,57,43,139.40","1,66,733"
07-May-2020,EQ,82.90,84.65,82.10,83.20,82.55,82.50,83.28,204.50,63.5,"3,11,60,671","2,59,50,15,270.60","1,19,183"
08-May-2020,EQ,84.50,84.95,80.55,82.50,81.20,81.05,82.46,204.50,63.5,"3,53,63,226","2,91,61,75,375.35","1,35,944"
11-May-2020,EQ,81.45,90.65,81.40,81.05,85.85,86.10,86.95,201.70,63.5,"15,25,92,033","13,26,78,42,790.60","4,70,511"
12-May-2020,EQ,85.95,87.70,83.50,86.10,86.45,86.20,85.02,201.70,63.5,"7,75,52,355","6,59,37,67,114.50","2,45,351"
13-May-2020,EQ,92.50,92.50,86.25,86.20,88.00,87.20,88.65,201.70,63.5,"6,80,86,246","6,03,60,02,630.40","2,37,994"
14-May-2020,EQ,83.95,85.30,82.55,87.20,83.90,83.80,84.09,201.70,63.5,"4,63,41,703","3,89,67,26,738.70","1,73,963"
15-May-2020,EQ,84.70,85.35,82.80,83.80,84.15,84.35,83.91,201.70,63.5,"3,85,94,210","3,23,83,66,014.30","1,24,113"
18-May-2020,EQ,84.50,84.50,79.60,84.35,80.90,80.65,81.14,201.70,63.5,"4,42,21,575","3,58,81,81,738.75","1,63,410"
19-May-2020,EQ,82.50,85.65,81.50,80.65,82.30,81.80,83.66,201.70,63.5,"6,53,79,359","5,46,94,27,810.40","1,94,462"
20-May-2020,EQ,81.25,84.40,80.70,81.80,83.65,83.45,82.97,201.70,63.5,"3,63,51,616","3,01,59,14,660.45","1,16,445"
21-May-2020,EQ,83.10,85.20,82.90,83.45,83.95,84.10,84.26,201.70,63.5,"3,72,90,910","3,14,21,96,365.85","1,19,854"
22-May-2020,EQ,83.40,83.90,82.00,84.10,83.05,82.80,82.82,201.70,63.5,"2,92,52,936","2,42,28,31,924.30","96,301"
26-May-2020,EQ,83.90,85.70,82.60,82.80,83.25,83.10,84.10,201.70,63.5,"3,80,18,351","3,19,72,22,250.60","1,16,618"
27-May-2020,EQ,84.10,86.00,84.00,83.10,84.70,84.55,84.95,201.70,63.5,"5,79,58,863","4,92,34,19,055.20","1,44,270"
28-May-2020,EQ,86.00,88.15,84.55,84.55,87.15,87.00,86.48,201.70,63.5,"9,61,83,461","8,31,77,54,409.30","2,54,053"
29-May-2020,EQ,85.55,87.50,84.65,87.00,86.70,87.00,85.84,201.70,63.5,"8,08,19,025","6,93,72,84,941.50","2,10,894"
01-Jun-2020,EQ,88.90,91.20,88.00,87.00,89.60,89.55,90.03,201.70,63.5,"7,10,81,216","6,39,91,89,823.50","2,07,071"
02-Jun-2020,EQ,90.00,97.30,89.75,89.55,96.15,96.50,94.26,201.70,63.5,"12,54,10,755","11,82,13,93,581.20","3,47,165"
03-Jun-2020,EQ,100.00,101.45,97.40,96.50,98.50,98.75,100.15,201.70,63.5,"9,06,00,115","9,07,37,98,058.20","2,96,653"
04-Jun-2020,EQ,99.00,101.40,96.80,98.75,98.75,98.50,99.23,201.70,63.5,"7,20,80,989","7,15,25,72,719.60","2,09,721"
05-Jun-2020,EQ,100.45,112.45,99.05,98.50,111.95,110.75,106.99,201.70,63.5,"18,72,12,583","20,02,93,78,696.30","5,03,188"
08-Jun-2020,EQ,114.00,119.15,113.35,110.75,115.65,115.45,115.87,201.70,63.5,"13,69,48,454","15,86,81,33,689.75","4,13,849"
09-Jun-2020,EQ,117.45,117.90,110.25,115.45,111.25,111.45,114.00,201.70,63.5,"7,94,74,755","9,05,98,96,597.20","2,56,089"
10-Jun-2020,EQ,111.00,113.00,108.50,111.45,112.20,111.40,111.02,201.70,63.5,"8,40,38,803","9,33,03,35,106.05","2,68,868"
11-Jun-2020,EQ,109.90,111.15,105.00,111.40,106.10,106.15,109.05,201.70,63.5,"5,54,88,921","6,05,08,06,894.65","1,87,716"
12-Jun-2020,EQ,98.00,106.25,98.00,106.15,104.75,105.30,101.92,201.70,63.5,"9,29,97,378","9,47,83,05,551.90","2,88,327"
15-Jun-2020,EQ,104.65,104.65,100.05,105.30,100.65,100.50,101.81,201.70,63.5,"6,93,20,247","7,05,71,51,337.20","2,23,353"
16-Jun-2020,EQ,102.00,103.50,92.00,100.50,94.60,94.75,96.73,201.70,63.5,"21,54,78,234","20,84,34,20,253.70","6,28,969"
17-Jun-2020,EQ,93.00,96.40,91.80,94.75,95.35,95.40,94.59,201.70,63.5,"11,08,31,825","10,48,39,23,104.05","2,98,090"
18-Jun-2020,EQ,95.00,97.20,94.15,95.40,96.50,96.35,96.14,201.70,63.5,"5,89,64,763","5,66,88,76,582.75","1,97,722"
19-Jun-2020,EQ,96.50,103.90,95.60,96.35,101.90,102.50,100.87,201.70,63.5,"13,54,63,691","13,66,42,18,657.35","3,78,796"
22-Jun-2020,EQ,102.35,104.90,101.00,102.50,102.55,102.65,103.22,201.70,63.5,"6,85,49,914","7,07,59,05,878.55","2,27,836"
23-Jun-2020,EQ,103.00,106.00,101.90,102.65,104.40,104.40,103.78,201.70,63.5,"6,86,38,635","7,12,34,23,356.00","1,92,404"
24-Jun-2020,EQ,105.25,110.80,104.20,104.40,105.15,104.80,107.96,201.70,63.5,"12,54,62,474","13,54,45,73,100.30","3,68,519"
25-Jun-2020,EQ,103.85,106.30,101.65,104.80,104.00,103.80,104.27,201.70,63.5,"6,31,98,650","6,58,98,89,056.75","1,84,772"
26-Jun-2020,EQ,105.40,106.05,100.35,103.80,102.00,101.40,103.24,201.70,63.5,"5,63,28,105","5,81,53,59,241.50","1,71,279"
29-Jun-2020,EQ,101.40,101.40,98.05,101.40,99.70,99.45,99.36,201.70,63.5,"4,32,75,076","4,29,96,90,110.10","1,49,166"
30-Jun-2020,EQ,101.75,102.30,97.30,99.45,98.75,98.25,99.31,201.70,63.5,"5,07,67,147","5,04,17,96,650.35","1,72,501"
01-Jul-2020,EQ,99.00,101.45,98.20,98.25,100.50,100.75,100.12,201.70,63.5,"5,08,68,246","5,09,28,21,784.05","1,69,169"
02-Jul-2020,EQ,100.75,102.95,100.40,100.75,101.65,101.55,101.58,201.70,63.5,"4,80,86,112","4,88,44,23,475.65","1,44,870"
03-Jul-2020,EQ,102.85,106.35,102.10,101.55,103.40,103.45,104.61,201.70,63.5,"8,73,12,581","9,13,36,52,903.35","2,54,018"
06-Jul-2020,EQ,105.00,109.90,104.50,103.45,109.00,109.00,107.22,201.70,63.5,"9,19,71,938","9,86,08,57,140.10","2,77,964"
07-Jul-2020,EQ,109.80,112.60,108.05,109.00,108.95,109.05,110.06,201.70,63.5,"8,58,42,146","9,44,78,29,039.25","2,68,526"
08-Jul-2020,EQ,109.50,110.85,104.20,109.05,105.60,105.35,108.26,201.70,63.5,"5,58,90,628","6,05,04,49,265.85","1,78,778"
09-Jul-2020,EQ,106.30,108.95,104.65,105.35,107.40,106.95,106.29,201.70,63.5,"5,44,92,889","5,79,19,59,319.15","1,68,116"
10-Jul-2020,EQ,106.70,108.60,105.40,106.95,107.25,107.60,107.29,201.70,63.5,"6,46,94,703","6,94,10,70,227.55","1,94,661"
13-Jul-2020,EQ,108.85,112.10,106.85,107.60,108.30,108.00,109.45,201.70,63.5,"8,19,00,473","8,96,36,98,527.05","2,42,525"
14-Jul-2020,EQ,106.90,107.55,104.10,108.00,105.20,105.15,105.61,201.70,63.5,"4,69,26,242","4,95,58,88,824.45","1,57,141"
15-Jul-2020,EQ,106.80,106.80,102.50,105.15,103.45,103.20,104.91,201.70,63.5,"4,96,88,858","5,21,28,39,571.65","1,39,212"
16-Jul-2020,EQ,103.95,103.95,100.60,103.20,102.95,102.95,102.04,201.70,63.5,"4,43,34,635","4,52,37,94,662.95","1,39,777"
17-Jul-2020,EQ,103.65,106.95,103.30,102.95,106.35,106.40,105.36,201.70,63.5,"4,20,80,407","4,43,36,55,800.35","1,24,209"
20-Jul-2020,EQ,106.35,106.35,103.85,106.40,104.95,105.05,104.89,201.70,63.5,"3,97,87,958","4,17,33,85,092.95","1,39,285"
21-Jul-2020,EQ,106.00,109.70,105.50,105.05,108.15,108.45,108.29,201.70,63.5,"6,60,09,182","7,14,80,58,532.50","2,03,404"
22-Jul-2020,EQ,108.50,109.75,104.25,108.45,105.45,105.15,106.63,201.70,63.5,"5,07,40,709","5,41,03,89,990.60","1,45,177"
23-Jul-2020,EQ,105.45,106.45,104.70,105.15,106.00,106.05,105.82,201.70,63.5,"3,07,22,468","3,25,10,15,129.10","1,10,868"
24-Jul-2020,EQ,104.70,105.50,102.70,106.05,103.65,103.75,103.96,201.70,63.5,"3,93,66,097","4,09,25,98,759.20","1,41,124"
27-Jul-2020,EQ,104.00,104.50,101.30,103.75,101.90,101.70,102.52,201.70,63.5,"2,96,46,442","3,03,94,12,219.05","1,08,291"
28-Jul-2020,EQ,102.30,107.20,102.00,101.70,106.20,106.45,105.32,201.70,63.5,"6,42,71,556","6,76,93,64,530.50","2,01,485"
29-Jul-2020,EQ,108.10,108.75,104.85,106.45,105.70,105.75,107.06,201.70,63.5,"4,45,61,874","4,77,09,24,220.50","1,48,403"
30-Jul-2020,EQ,106.40,106.75,102.85,105.75,103.25,103.65,104.75,201.70,63.5,"3,33,82,883","3,49,67,99,099.30","1,28,190"
31-Jul-2020,EQ,104.00,105.40,102.30,103.65,105.05,104.65,103.62,201.70,63.5,"3,38,09,020","3,50,32,35,249.05","1,15,278"
03-Aug-2020,EQ,103.00,114.40,102.90,104.65,111.70,113.05,111.21,201.70,63.5,"19,47,65,847","21,65,94,57,969.70","5,22,686"
04-Aug-2020,EQ,112.95,115.10,110.80,113.05,111.15,111.45,112.99,201.70,63.5,"9,59,06,991","10,83,68,85,472.50","2,70,181"
05-Aug-2020,EQ,112.40,117.65,112.00,111.45,115.55,115.40,114.71,201.70,63.5,"9,93,72,353","11,39,87,98,628.65","2,66,743"
06-Aug-2020,EQ,116.20,117.70,115.50,115.40,117.15,116.80,116.46,201.70,63.5,"6,00,93,689","6,99,83,80,454.20","1,61,993"
07-Aug-2020,EQ,117.00,119.70,116.00,116.80,118.90,119.10,118.33,201.70,63.5,"5,64,89,837","6,68,44,20,204.70","1,69,070"
10-Aug-2020,EQ,119.95,124.70,119.70,119.10,123.35,123.85,122.90,201.70,63.5,"7,10,95,910","8,73,73,39,637.05","2,43,534"
11-Aug-2020,EQ,125.00,125.80,121.40,123.85,122.55,122.30,123.12,201.70,63.5,"5,02,25,180","6,18,39,49,984.50","1,51,464"
12-Aug-2020,EQ,121.00,126.40,120.60,122.30,125.00,125.35,123.54,201.70,63.5,"5,07,15,485","6,26,52,04,115.25","1,81,485"
13-Aug-2020,EQ,126.10,131.90,124.40,125.35,131.10,131.15,128.74,201.70,63.5,"9,54,90,351","12,29,36,36,061.65","3,14,690"
14-Aug-2020,EQ,131.15,132.65,123.70,131.15,124.85,124.60,127.78,201.70,63.5,"7,50,34,602","9,58,77,10,674.25","2,84,236"
17-Aug-2020,EQ,124.50,126.25,120.60,124.60,123.70,123.55,123.93,201.70,63.5,"6,11,54,591","7,57,90,31,713.95","1,94,650"
18-Aug-2020,EQ,124.00,127.50,123.60,123.55,125.55,125.60,125.50,201.70,63.5,"6,21,54,483","7,80,06,96,583.95","1,86,007"
19-Aug-2020,EQ,127.00,127.60,124.75,125.60,125.30,125.15,126.17,201.70,63.5,"4,51,33,950","5,69,45,68,520.25","1,37,522"
20-Aug-2020,EQ,123.45,125.65,121.10,125.15,121.85,121.70,123.35,201.70,63.5,"4,35,33,457","5,37,00,47,661.00","1,67,940"
21-Aug-2020,EQ,124.20,124.20,120.15,121.70,121.25,120.90,121.91,201.70,63.5,"4,86,50,670","5,93,08,90,162.85","1,71,419"
24-Aug-2020,EQ,122.00,123.00,120.80,120.90,121.10,121.20,121.72,201.70,63.5,"3,12,96,668","3,80,94,59,829.90","1,06,961"
25-Aug-2020,EQ,121.80,128.35,121.10,121.20,127.65,127.10,125.13,201.70,63.5,"9,02,67,008","11,29,46,60,730.25","2,68,606"
26-Aug-2020,EQ,130.50,139.00,128.35,127.10,138.40,137.90,133.87,201.70,63.5,"19,75,16,356","26,44,17,65,429.90","5,83,201"
27-Aug-2020,EQ,140.10,146.85,139.30,137.90,143.60,144.25,143.14,201.70,63.5,"18,13,82,530","25,96,25,63,255.05","5,27,074"
28-Aug-2020,EQ,144.15,146.20,140.50,144.25,142.75,142.80,143.07,201.70,63.5,"9,51,96,419","13,61,97,93,279.20","2,96,547"
31-Aug-2020,EQ,144.50,147.95,138.20,142.80,142.10,143.20,144.19,201.70,63.5,"16,05,64,520","23,15,12,93,812.15","4,30,759"
01-Sep-2020,EQ,143.40,145.15,140.40,143.20,144.00,143.80,142.74,201.70,63.5,"5,88,11,608","8,39,46,46,496.00","1,85,102"
02-Sep-2020,EQ,144.30,151.65,141.45,143.80,151.50,150.30,146.20,201.70,63.5,"7,49,51,550","10,95,79,76,732.85","2,46,918"
03-Sep-2020,EQ,151.60,155.20,149.55,150.30,151.45,151.85,152.39,201.70,63.5,"11,01,56,875","16,78,70,61,799.10","3,55,201"
04-Sep-2020,EQ,147.90,153.65,147.00,151.85,147.60,147.80,150.41,201.70,63.5,"9,55,65,047","14,37,38,68,490.35","3,18,751"
07-Sep-2020,EQ,150.00,152.00,148.00,147.80,149.00,149.40,149.73,201.70,63.5,"8,26,19,417","12,37,09,00,506.60","2,95,645"
08-Sep-2020,EQ,149.45,149.60,141.20,149.40,142.35,142.30,145.64,201.70,63.5,"7,62,97,951","11,11,19,95,747.35","2,51,056"
09-Sep-2020,EQ,141.00,141.75,135.70,142.30,140.65,140.10,138.60,201.70,63.5,"10,53,58,206","14,60,25,96,240.75","2,97,038"
10-Sep-2020,EQ,142.80,144.50,138.00,140.10,143.10,143.30,142.21,201.70,63.5,"7,96,06,710","11,32,05,04,743.45","2,63,631"
11-Sep-2020,EQ,143.10,146.80,141.65,143.30,143.65,144.30,144.31,201.70,63.5,"6,51,37,801","9,39,99,13,625.00","2,19,391"
14-Sep-2020,EQ,147.20,151.10,145.50,144.30,147.15,148.55,148.41,201.70,63.5,"8,45,06,253","12,54,16,94,740.90","3,08,205"
15-Sep-2020,EQ,149.40,149.40,146.55,148.55,148.90,148.40,147.91,201.70,63.5,"4,28,87,987","6,34,33,91,226.80","1,49,199"
16-Sep-2020,EQ,149.20,154.30,148.55,148.40,151.00,151.45,152.38,201.70,63.5,"8,50,57,870","12,96,08,05,723.15","3,10,895"
17-Sep-2020,EQ,150.80,151.00,146.20,151.45,147.75,147.65,148.23,201.70,63.5,"4,81,19,523","7,13,26,93,233.60","1,89,486"
18-Sep-2020,EQ,148.70,150.50,146.25,147.65,147.75,147.90,148.70,201.70,63.5,"4,62,71,652","6,88,06,73,993.80","1,60,380"
21-Sep-2020,EQ,147.75,147.75,135.50,147.90,136.30,137.45,141.58,201.70,63.5,"6,47,35,434","9,16,55,61,173.85","2,59,712"
22-Sep-2020,EQ,138.00,138.15,129.65,137.45,133.85,133.10,133.16,201.70,63.5,"8,72,98,376","11,62,49,78,140.70","3,00,880"
23-Sep-2020,EQ,135.50,136.70,127.90,133.10,131.40,131.40,132.13,201.70,63.5,"7,49,83,029","9,90,78,46,374.45","2,39,508"
24-Sep-2020,EQ,127.90,128.80,122.15,131.40,122.75,122.80,125.21,201.70,63.5,"6,24,23,543","7,81,60,10,130.90","2,64,670"
25-Sep-2020,EQ,123.70,128.35,123.10,122.80,127.00,127.25,125.92,201.70,63.5,"6,50,42,619","8,18,99,82,129.00","2,28,746"
28-Sep-2020,EQ,128.90,134.30,127.50,127.25,133.10,132.85,132.37,201.70,63.5,"6,18,30,960","8,18,44,23,328.70","2,11,738"
29-Sep-2020,EQ,134.95,136.00,130.70,132.85,131.95,131.70,132.67,201.70,63.5,"6,33,67,335","8,40,67,25,947.75","1,95,477"
30-Sep-2020,EQ,131.55,134.40,130.30,131.70,133.40,133.30,132.74,201.70,63.5,"4,88,59,151","6,48,55,67,787.80","1,42,415"
01-Oct-2020,EQ,135.90,136.50,132.55,133.30,133.85,133.50,134.70,201.70,63.5,"4,04,91,787","5,45,41,41,488.50","1,46,860"
05-Oct-2020,EQ,136.95,137.50,132.05,133.50,134.20,133.90,134.39,201.70,63.5,"5,52,68,395","7,42,76,41,026.70","1,64,992"
06-Oct-2020,EQ,138.00,145.80,136.00,133.90,144.45,144.75,143.13,201.70,63.5,"16,20,47,240","23,19,36,14,030.45","5,02,876"
07-Oct-2020,EQ,144.25,144.50,139.80,144.75,141.15,141.00,141.93,201.70,63.5,"6,82,74,103","9,68,99,21,396.00","2,26,108"
08-Oct-2020,EQ,142.85,143.50,139.60,141.00,141.15,140.95,141.30,201.70,63.5,"4,09,43,141","5,78,50,76,340.80","1,38,293"
09-Oct-2020,EQ,141.15,142.65,138.00,140.95,138.60,138.45,139.59,201.70,63.5,"3,70,97,517","5,17,85,67,429.05","1,34,757"
12-Oct-2020,EQ,139.65,139.65,133.00,138.45,135.90,135.90,135.67,201.70,63.5,"3,92,79,464","5,32,92,18,690.75","1,43,425"
13-Oct-2020,EQ,135.40,137.10,132.85,135.90,133.95,134.10,134.89,201.70,63.5,"3,89,73,857","5,25,71,95,327.25","1,43,477"
14-Oct-2020,EQ,133.75,134.65,128.80,134.10,130.50,130.70,130.71,201.70,63.5,"4,57,92,723","5,98,57,19,549.80","1,79,136"
15-Oct-2020,EQ,131.50,134.35,126.50,130.70,126.55,126.95,130.76,201.70,63.5,"6,40,04,610","8,36,90,72,219.05","2,34,276"
16-Oct-2020,EQ,129.40,130.05,126.00,126.95,127.80,127.75,127.72,201.70,63.5,"6,25,54,211","7,98,96,28,143.30","2,08,292"
19-Oct-2020,EQ,129.80,130.40,127.80,127.75,128.25,128.25,128.81,201.70,63.5,"3,31,61,414","4,27,13,56,554.10","1,49,958"
20-Oct-2020,EQ,128.10,130.30,126.35,128.25,129.35,129.65,128.12,201.70,63.5,"2,74,70,025","3,51,94,66,619.35","1,21,548"
21-Oct-2020,EQ,131.05,133.10,128.30,129.65,130.60,130.25,131.03,201.70,63.5,"3,92,52,680","5,14,34,73,415.85","2,02,411"
22-Oct-2020,EQ,129.70,134.60,128.45,130.25,134.25,133.50,131.66,201.70,63.5,"4,88,08,808","6,42,59,30,305.10","1,82,545"
23-Oct-2020,EQ,134.90,138.90,134.10,133.50,136.65,137.00,136.74,201.70,63.5,"6,87,12,845","9,39,59,66,779.25","2,54,495"
26-Oct-2020,EQ,138.40,140.80,131.25,137.00,133.65,133.70,135.51,201.70,63.5,"8,85,33,181","11,99,67,20,996.50","3,10,965"
27-Oct-2020,EQ,134.15,136.75,130.85,133.70,136.65,135.65,134.38,201.70,63.5,"5,68,61,313","7,64,11,52,363.75","2,04,736"
28-Oct-2020,EQ,139.00,143.25,133.50,135.65,134.75,134.80,138.52,201.70,63.5,"15,23,61,862","21,10,45,06,025.10","4,73,350"
